Estimate,Std. Error,z value,Pr(z),paras,AIC,loglik,strain,exposure_hypothesis,rho,waning,boundaries
6.169905632104178,2.005130188599034,3.0770598673271357,0.0020905330998211096,rho_m,-105.06486755030386,58.53243377515193,NL63_S1,Ordered,rho_95,Direct,Bounded
1,NA,NA,NA,b0,-105.06486755030386,58.53243377515193,NL63_S1,Ordered,rho_95,Direct,Bounded
1,0.2584444754550873,3.8693030610893473,1.0914690346898417e-4,b1,-105.06486755030386,58.53243377515193,NL63_S1,Ordered,rho_95,Direct,Bounded
25.221554143137865,15.814186433140259,1.594868901398778,0.11074155521453632,b2,-105.06486755030386,58.53243377515193,NL63_S1,Ordered,rho_95,Direct,Bounded
0.05334175640800982,0.036507650930058776,1.4611117135474359,0.14398478616155772,lambda_3,-105.06486755030386,58.53243377515193,NL63_S1,Ordered,rho_95,Direct,Bounded
0.14480005853520164,0.005780405701480769,25.050154956789303,1.7390734782745367e-138,sigma,-105.06486755030386,58.53243377515193,NL63_S1,Ordered,rho_95,Direct,Bounded
7.333873207285745,2.012252918250434,3.6446080613277116,2.677995992912991e-4,rho_m,-151.8520287355961,81.92601436779805,NL63_S1,Ordered,rho_95,Direct,Unbounded
0.12658403570802773,0.06892873076170025,1.8364480864394972,0.06629141327765849,b0,-151.8520287355961,81.92601436779805,NL63_S1,Ordered,rho_95,Direct,Unbounded
4.479562247082889,2.5706476831349194,1.7425811699019125,0.08140680157569664,b1,-151.8520287355961,81.92601436779805,NL63_S1,Ordered,rho_95,Direct,Unbounded
18.472965822802202,5.881750095971656,3.140726063056322,0.0016852958612685292,b2,-151.8520287355961,81.92601436779805,NL63_S1,Ordered,rho_95,Direct,Unbounded
0.0909248702594469,0.02861435314192687,3.177596565208396,0.0014850122862700727,lambda_3,-151.8520287355961,81.92601436779805,NL63_S1,Ordered,rho_95,Direct,Unbounded
0.11793256306273102,0.007810428424913452,15.099371845794469,1.6348337654250286e-51,sigma,-151.8520287355961,81.92601436779805,NL63_S1,Ordered,rho_95,Direct,Unbounded
6.910060638498775,1.8624911341967731,3.710117332439728,2.0716321284332755e-4,rho_m,-162.6507995000251,87.32539975001255,NL63_S1,Ordered,rho_95,Laddered,Bounded
1,NA,NA,NA,b0,-162.6507995000251,87.32539975001255,NL63_S1,Ordered,rho_95,Laddered,Bounded
1,NA,NA,NA,b1,-162.6507995000251,87.32539975001255,NL63_S1,Ordered,rho_95,Laddered,Bounded
7.047647611750081,0.7635229663125488,9.23043303567783,2.6953997625650028e-20,b2,-162.6507995000251,87.32539975001255,NL63_S1,Ordered,rho_95,Laddered,Bounded
0.11006003794870774,0.026542821159270154,4.146508665687519,3.3758340891339724e-5,lambda_3,-162.6507995000251,87.32539975001255,NL63_S1,Ordered,rho_95,Laddered,Bounded
0.1124836543492491,NA,NA,NA,sigma,-162.6507995000251,87.32539975001255,NL63_S1,Ordered,rho_95,Laddered,Bounded
8.079662639624724,1.6205949803503552,4.9856149979422915,6.176502865405964e-7,rho_m,-262.1123620781472,137.0561810390736,NL63_S1,Ordered,rho_95,Laddered,Unbounded
0.14759809846024305,0.04509145955245698,3.2733049656229323,0.0010629772086117053,b0,-262.1123620781472,137.0561810390736,NL63_S1,Ordered,rho_95,Laddered,Unbounded
1.9512992168809868,0.5732223544256213,3.404087788649175,6.638541402177152e-4,b1,-262.1123620781472,137.0561810390736,NL63_S1,Ordered,rho_95,Laddered,Unbounded
9.647581937609365,1.510076563374077,6.388803171710083,1.671890887106169e-10,b2,-262.1123620781472,137.0561810390736,NL63_S1,Ordered,rho_95,Laddered,Unbounded
0.11527056793468804,0.014963764014530997,7.70331367313406,1.325823745425052e-14,lambda_3,-262.1123620781472,137.0561810390736,NL63_S1,Ordered,rho_95,Laddered,Unbounded
0.07271706403158064,0.0048158528583056364,15.099519476839813,1.631177727956542e-51,sigma,-262.1123620781472,137.0561810390736,NL63_S1,Ordered,rho_95,Laddered,Unbounded
5.971481341308443,1.5619910342170162,3.822993353032775,1.3184133499533242e-4,rho_m,-124.57182397660819,68.2859119883041,OC43_HE,Ordered,rho_95,Direct,Bounded
1,NA,NA,NA,b0,-124.57182397660819,68.2859119883041,OC43_HE,Ordered,rho_95,Direct,Bounded
1,0.16919022565892403,5.910506922639443,3.410565179466348e-9,b1,-124.57182397660819,68.2859119883041,OC43_HE,Ordered,rho_95,Direct,Bounded
3.5504159395847146,1.1967209471934819,2.9667868252085463,0.003009295266473465,b2,-124.57182397660819,68.2859119883041,OC43_HE,Ordered,rho_95,Direct,Bounded
0.3496268998911418,0.08008265993714758,4.365825263116191,1.266436927035646e-5,lambda_3,-124.57182397660819,68.2859119883041,OC43_HE,Ordered,rho_95,Direct,Bounded
0.13362273506097447,0.0024688440001817765,54.123604023233575,0,sigma,-124.57182397660819,68.2859119883041,OC43_HE,Ordered,rho_95,Direct,Bounded
6.358695053255347,1.4843997548851873,4.283681018087455,1.838264078159332e-5,rho_m,-160.16906385412486,86.08453192706243,OC43_HE,Ordered,rho_95,Direct,Unbounded
0.1936242288842829,0.08648881398526266,2.2387198987059262,0.02517414696777532,b0,-160.16906385412486,86.08453192706243,OC43_HE,Ordered,rho_95,Direct,Unbounded
3.2657715365394258,1.5689081163639178,2.081556913675823,0.037382960430350005,b1,-160.16906385412486,86.08453192706243,OC43_HE,Ordered,rho_95,Direct,Unbounded
4.074221479219915,1.0397888191510558,3.9183163005602877,8.916964761039657e-5,b2,-160.16906385412486,86.08453192706243,OC43_HE,Ordered,rho_95,Direct,Unbounded
0.363356435925136,0.05959716247247077,6.096874764683273,1.0816218957206547e-9,lambda_3,-160.16906385412486,86.08453192706243,OC43_HE,Ordered,rho_95,Direct,Unbounded
0.11446329733337386,0.007547471272478138,15.165781120726407,5.9585776348962575e-52,sigma,-160.16906385412486,86.08453192706243,OC43_HE,Ordered,rho_95,Direct,Unbounded
6.508000056620421,1.3072640190167824,4.978336404848968,6.413311773479138e-7,rho_m,-208.04733135046976,110.02366567523488,OC43_HE,Ordered,rho_95,Laddered,Bounded
1,NA,NA,NA,b0,-208.04733135046976,110.02366567523488,OC43_HE,Ordered,rho_95,Laddered,Bounded
1,0.21557475314974656,4.638762124919894,3.505021883716855e-6,b1,-208.04733135046976,110.02366567523488,OC43_HE,Ordered,rho_95,Laddered,Bounded
1.5785648004260993,0.5017551875970414,3.1460856597935996,0.00165471534485368,b2,-208.04733135046976,110.02366567523488,OC43_HE,Ordered,rho_95,Laddered,Bounded
0.37943931217223453,0.055362320213909154,6.853746568174083,7.194048560455385e-12,lambda_3,-208.04733135046976,110.02366567523488,OC43_HE,Ordered,rho_95,Laddered,Bounded
0.09295280204446266,0.007758091146500144,11.981401131951875,4.4474279972217096e-33,sigma,-208.04733135046976,110.02366567523488,OC43_HE,Ordered,rho_95,Laddered,Bounded
6.717005180392435,1.0878299625702206,6.174683003327227,6.629635077646171e-10,rho_m,-270.4856169955336,141.2428084977668,OC43_HE,Ordered,rho_95,Laddered,Unbounded
0.23591760377032714,0.052572052319323846,4.487509871925072,7.2060474030523935e-6,b0,-270.4856169955336,141.2428084977668,OC43_HE,Ordered,rho_95,Laddered,Unbounded
2.108674621444217,0.46186262762437674,4.565588327183637,4.980954113142431e-6,b1,-270.4856169955336,141.2428084977668,OC43_HE,Ordered,rho_95,Laddered,Unbounded
2.0158321735754403,0.2937351515090275,6.862754298283182,6.754534810441076e-12,b2,-270.4856169955336,141.2428084977668,OC43_HE,Ordered,rho_95,Laddered,Unbounded
0.34014171208572974,0.0290365533247471,11.714259205683197,1.077287371460941e-31,lambda_3,-270.4856169955336,141.2428084977668,OC43_HE,Ordered,rho_95,Laddered,Unbounded
0.07085313865737781,0.004671853727093822,15.165958267587456,5.942522064967973e-52,sigma,-270.4856169955336,141.2428084977668,OC43_HE,Ordered,rho_95,Laddered,Unbounded
11.774481213509269,7.350877147181607,1.601779077211719,0.10920447133934111,rho_m,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
0.0125,NA,NA,NA,l54,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
3.0943773430458483,NA,NA,NA,l43,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
1.9449210996749133,NA,NA,NA,l32,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
0.9811340721779994,NA,NA,NA,l21,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
0.12473425291975336,0.722426554818583,0.17266011622603886,0.8629185955082501,l10,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
1,NA,NA,NA,b0,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
1,NA,NA,NA,b1,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
1,NA,NA,NA,b2,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
1,NA,NA,NA,b3,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
0.16263258405346742,0.010245484839378795,15.873585935961248,9.65626725395137e-57,sigma,-78.12591515531318,50.06295757765659,HKU1_S1,Variation,rho_05,Direct,Bounded
11.77716332192798,7.35686603791968,1.6008397137075283,0.10941242501414007,rho_m,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0.0125,NA,NA,NA,l54,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
3.5222215028265738,NA,NA,NA,l43,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
1.6931778590942346,NA,NA,NA,l32,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0.9300459281118973,NA,NA,NA,l21,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0.13599768189204575,NA,NA,NA,l10,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0.9628250024841202,NA,NA,NA,b0,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
1.280418472950524,NA,NA,NA,b1,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0.6983351684715854,NA,NA,NA,b2,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0,NA,NA,NA,b3,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
0.16260177565193742,0.010240901378437856,15.877682016769958,9.046005496434375e-57,sigma,-78.16276315423535,50.081381577117675,HKU1_S1,Variation,rho_05,Direct,Unbounded
5.554391128738436,1.7637298943948494,3.149230018944706,0.0016370128999368177,rho_m,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
0.0125,NA,NA,NA,l54,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
1.5350057085718365,NA,NA,NA,l43,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.2931031531647427,0.042647101762751084,0.96598284784556,l32,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.37833949587916493,0.0330391094140282,0.9736433998514312,l21,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
0.0125,1.3256462024347409,0.009429363564005195,0.9924765678826062,l10,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b0,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b1,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b2,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b3,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
0.16331886353848493,0.020507902287150947,7.963704003056957,1.6696438331919747e-15,sigma,-77.06464555668268,49.53232277834134,HKU1_S1,Variation,rho_05,Laddered,Bounded
5.341197862518362,0.69611438580343,7.672873842929915,1.6818488843482854e-14,rho_m,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
0.1891763689295147,0.08227508262841707,2.2993154535486897,0.02148703293323791,l54,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
4.584088442413446,0.4525693045276979,10.129030839149396,4.106997939768733e-24,l43,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
0.49167980857114685,0.14786169973109345,3.3252682030933856,8.833351686328661e-4,l32,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
0.11473725289463915,0.38496858190274513,0.2980431606328469,0.7656702222631032,l21,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
0.0125,NA,NA,NA,l10,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
0.004680213494025232,0.0011337376090220055,4.12812758153319,3.657291872600179e-5,b0,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
1.9718508222573554,0.5316709229829656,3.7087806329415014,2.0825975585377692e-4,b1,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
3.8265040920848357,0.6627733310529458,5.773473241606872,7.765394304731333e-9,b2,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
1.813809276913512,1.2560471065942929,1.4440615064442626,0.1487216747922373,b3,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
0.05680778788388172,0.0030025940724702008,18.919569716310864,7.869430554118683e-80,sigma,-293.61717103019805,157.80858551509903,HKU1_S1,Variation,rho_05,Laddered,Unbounded
9.64155161430101,4.820560323074426,2.000089402086744,0.045490610949247424,rho_m,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
0.10265294428185885,2.0842133908359064,0.04925260759441157,0.9607179873072851,l43,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
0.33455271380751694,4.122081012832988,0.08116112050344894,0.9353138188162051,l32,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
0.4763424736472539,5.627733910697907,0.08464196801162933,0.9325460331170616,l21,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
0.26729558820402205,1.1851982301039181,0.22552817023746785,0.8215684131081779,l10,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
2.3633498658520877,26.013097578942634,0.09085230463922904,0.9276099487701344,b0,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
2.734393408165968,29.528292123102293,0.09260249108774693,0.9262193646526062,b1,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
3.592445884953503,42.39381415438966,0.08473986020390958,0.9324682060585996,b2,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
0.17880413875696097,0.011893602366934715,15.033640207617212,4.420321378317634e-51,sigma,-50.366919195952164,34.18345959797608,a_229E_S1,Variation,rho_05,Direct,Bounded
9.628739988854123,4.804356633537206,2.0041684502852917,0.04505201896060553,rho_m,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
0.11304026310306095,1.8501283654353613,0.061098605488631046,0.9512806797366935,l43,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
0.35619738205325313,9.364941046437144,0.03803519747609806,0.9696596187945207,l32,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
0.4922062918486257,7.540790654316337,0.0652725044908769,0.9479570338844573,l21,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
0.26907759202081816,1.4336422631879697,0.1876880996954388,0.851121159552372,l10,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
2.3063319134826807,31.89938168956708,0.07230020744373811,0.9423629996140384,b0,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
2.631308139989103,66.65963745278853,0.03947378414490656,0.9685126544433518,b1,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
3.458086416587947,55.093050354532615,0.06276810585608542,0.9499511636095045,b2,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
0.1788046134407899,0.011893702175772767,15.033553959759589,4.4260817255709605e-51,sigma,-50.36687458215445,34.183437291077226,a_229E_S1,Variation,rho_05,Direct,Unbounded
5.421845221419163,1.4819930103434262,3.6584823164332905,2.537132430437649e-4,rho_m,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
1.3224444155226693,NA,NA,NA,l43,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.2976307247948351,0.04199835218160554,0.9665000117282574,l32,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.36595044626430207,0.034157630158953456,0.972751453043969,l21,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.7576921304366365,0.01649746578837582,0.9868375238216995,l10,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b0,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b1,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b2,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
0.16306649296043255,0.012777864318898784,12.761639104216586,2.684912945794723e-37,sigma,-71.19425088487465,44.597125442437324,a_229E_S1,Variation,rho_05,Laddered,Bounded
5.020633047282695,0.789520039387781,6.359095142380242,2.0294568130508762e-10,rho_m,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
3.7923815207223917,NA,NA,NA,l43,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
1.280182596125592,NA,NA,NA,l32,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
0.07646023785103376,0.4897131791661706,0.1561326937968502,0.8759284284450002,l21,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
0.02526320872533659,NA,NA,NA,l10,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
0.003788034537286238,4.1053436379802566e-4,9.227082727598102,2.7810280902354854e-20,b0,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
2.564991602939271,0.7660450479719705,3.3483560917596633,8.12924871131187e-4,b1,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
3.4853496550349194,0.5479371951273712,6.360856109110698,2.0063232934353858e-10,b2,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
0.08860553372924533,0.002694633356617302,32.882222552338604,3.946151489753283e-237,sigma,-210.48074175023564,114.24037087511782,a_229E_S1,Variation,rho_05,Laddered,Unbounded
10.65989681735236,5.990837429286423,1.7793667318096587,0.07517965697849449,rho_m,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
0.03518972305074032,0.11600367503341781,0.303350070940451,0.7616230915847675,l43,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
2.9399388875078514,9.966430955929468,0.2949841222507795,0.7680060089244104,l32,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
2.676981918760627,24.404831424718274,0.10969065395998857,0.9126547127472523,l21,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
0.758555551743453,4.041901596043525,0.18767293901612456,0.8511330448464904,l10,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
1.043490331906713,9.71049771301835,0.10746002550495025,0.9144240366618284,b0,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
1.0001526730474126,9.09316160690431,0.10998954118312498,0.9124176695142441,b1,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
24.86526234108886,0.5703012167331658,43.60022670742941,0,b2,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
0.17424413255775884,0.011538932212592263,15.100542177343657,1.6060734197008137e-51,sigma,-56.85696195455793,37.428480977278966,NL63_S1,Variation,rho_05,Direct,Bounded
10.72685037415508,6.110187223490802,1.7555681981258078,0.07916216635200163,rho_m,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
0.058350189988112325,0.28412532049071365,0.20536779294198612,0.837284781472163,l43,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
3.544008410498301,13.944671727992162,0.25414785515417715,0.7993813336951363,l32,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
3.749061496437177,33.14318381257266,0.11311711987714934,0.9099377024065092,l21,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
0.8725240382077177,4.487081313585492,0.19445246859377951,0.8458216098680394,l10,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
0.7988905645274061,6.77307991204198,0.11795085469271437,0.9061065982303198,b0,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
1.001059431879672,7.420890732886048,0.13489747631553542,0.892692934921728,b1,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
17.678943396671457,90.02422269081113,0.19637985053633755,0.8443128661400119,b2,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
0.1742752271557126,0.011544536826574595,15.095904649422144,1.7230832660595736e-51,sigma,-56.83632672286153,37.418163361430764,NL63_S1,Variation,rho_05,Direct,Unbounded
6.386333400042983,2.2773076546431077,2.804334929021186,0.005042049835723745,rho_m,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
0.6270515311601018,NA,NA,NA,l43,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
1.4502898012204748,NA,NA,NA,l32,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.4052825506507607,0.030842679952366066,0.9753950029170366,l21,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
0.0125,0.984897087123379,0.012691681357804761,0.9898737752480221,l10,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b0,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b1,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
1,NA,NA,NA,b2,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
0.1637195778346773,0.014448012452036958,11.331633217937547,9.148279498808927e-30,sigma,-71.07193922733893,44.535969613669465,NL63_S1,Variation,rho_05,Laddered,Bounded
8.913087461779968,1.8973166173929195,4.69773330401087,2.6306461646599712e-6,rho_m,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
0.49014578257668084,0.12747848893850552,3.8449293418682013,1.205871802128407e-4,l43,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
8.368257449997612,1.298057197231444,6.446755557340475,1.1426986195104367e-10,l32,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
0.08596167172740839,1.1505887838481945,0.07471102876555585,0.9404446325140552,l21,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
0.0125,0.013294716561096938,0.9402231286808745,0.34710312047680225,l10,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
0.004544205278207073,8.629839322756829e-4,5.265689323118721,1.3966430266550543e-7,b0,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
7.176558747465269,1.0629253188699395,6.7517055244249,1.461172135427762e-11,b1,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
3.400000397452557,1.3996182922363225,2.4292340392465195,0.015130761591012343,b2,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
0.06912833199787667,0.004496568154716417,15.37357594043548,2.4619717867395366e-53,sigma,-260.1665150815396,139.0832575407698,NL63_S1,Variation,rho_05,Laddered,Unbounded
11.133634542016186,5.867480968324497,1.8975152373089808,0.05775996968355087,rho_m,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
0.5458369640867169,NA,NA,NA,l43,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
1.5806003003777256,NA,NA,NA,l32,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
1.540417476327813,NA,NA,NA,l21,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
0.9366785923547541,NA,NA,NA,l10,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
1.6090634865658109,NA,NA,NA,b0,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
1.1005525699301701,NA,NA,NA,b1,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
1.8116924603352833,NA,NA,NA,b2,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
0.1699678158449477,0.011207138436784381,15.166031614910244,5.935886903646599e-52,sigma,-63.23868182266165,40.61934091133082,OC43_HE,Variation,rho_05,Direct,Bounded
11.131205830079596,5.865586437827126,1.8977140560566164,0.0577337599311181,rho_m,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
0.9178222874741645,NA,NA,NA,l43,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
1.5002223609670262,NA,NA,NA,l32,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
1.4646771475485125,NA,NA,NA,l21,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
0.9327406434311195,NA,NA,NA,l10,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
1.6227630434399865,NA,NA,NA,b0,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
1.2620068392180661,NA,NA,NA,b1,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
0.8423967855872949,NA,NA,NA,b2,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
0.16996497454199888,0.011206931551055337,15.166058056809813,5.9334967202785995e-52,sigma,-63.239656374774015,40.61982818738701,OC43_HE,Variation,rho_05,Direct,Unbounded
